txn_id,user_id,txn_date,amount,category,channel
448524,U012807,2024-12-31,11.83,shopping,online
1013714,U028662,2024-11-24,11.41,bills,card
1618340,U045627,2024-05-31,17.75,restaurants,card
340997,U009703,2024-12-31,12.42,groceries,direct_debit
545618,U015535,2024-12-31,38.12,groceries,card
418023,U011923,2024-12-31,20.82,entertainment,online
1016159,U028755,2024-05-07,23.49,shopping,online
1530355,U043005,2024-03-13,22.94,bills,card
474136,U013560,2024-11-20,11.52,bills,direct_debit
573247,U016270,2024-08-21,74.35,shopping,direct_debit
188132,U005418,2024-12-31,5.78,bills,direct_debit
1122070,U031723,2024-12-09,3.27,shopping,direct_debit
1179173,U033335,2024-12-31,19.26,restaurants,online
1733187,U048882,2024-06-22,72.77,shopping,direct_debit
1477416,U041625,2024-09-24,17.35,shopping,card
701580,U019842,2024-10-30,67.1,groceries,direct_debit
1084304,U030631,2024-11-12,68.52,groceries,direct_debit
1335013,U037730,2024-12-31,58.4,bills,direct_debit
475603,U013601,2024-12-31,91.73,shopping,online
506962,U014450,2024-04-08,20.78,bills,direct_debit
12358,U000381,2024-12-31,13.18,bills,online
391364,U011077,2024-11-22,16.43,entertainment,online
566698,U016094,2024-07-16,4.42,transport,online
267414,U007666,2024-11-14,13.28,entertainment,card
95282,U002705,2024-10-20,5.6,bills,direct_debit
478385,U013671,2024-12-31,57.57,entertainment,direct_debit
519064,U014745,2024-12-31,5.75,restaurants,card
916147,U025924,2024-05-08,37.34,groceries,online
63310,U001767,2024-12-31,62.26,transport,direct_debit
880539,U024939,2024-12-31,1.21,groceries,online
1193719,U033754,2024-11-05,64.73,restaurants,card
691974,U019567,2024-09-07,21.22,bills,direct_debit
606577,U017180,2024-12-31,43.83,transport,card
373218,U010619,2024-12-31,69.23,groceries,direct_debit
883247,U025010,2024-12-31,10.47,restaurants,online
711706,U020108,2024-06-02,11.77,shopping,card
1216869,U034424,2024-12-31,7.57,bills,card
235980,U006834,2024-10-12,88.26,bills,direct_debit
388336,U011004,2024-05-14,31.31,restaurants,direct_debit
592106,U016779,2024-12-31,3.91,transport,card
1245259,U035241,2024-12-31,14.64,groceries,online
117108,U003307,2024-06-01,119.99,bills,direct_debit
1142994,U032335,2024-12-31,146.14,entertainment,online
573325,U016271,2024-05-12,86.56,transport,direct_debit
1003949,U028384,2024-10-26,48.08,bills,online
1016969,U028783,2024-12-31,8.32,restaurants,card
27030,U000784,2024-12-31,35.54,shopping,card
1402605,U039571,2024-08-03,71.86,restaurants,direct_debit
45567,U001306,2024-12-31,23.39,restaurants,card
664790,U018794,2024-12-31,5.37,restaurants,card
1548286,U043558,2024-12-31,1.51,groceries,direct_debit
1584017,U044589,2024-12-31,29.93,bills,card
247351,U007139,2024-11-28,62.1,shopping,card
111791,U003159,2024-12-31,23.9,entertainment,online
1549369,U043589,2024-10-03,25.96,shopping,online
1405387,U039640,2024-12-31,4.23,groceries,direct_debit
76247,U002140,2024-10-19,66.01,restaurants,card
1310202,U037029,2024-12-31,27.01,groceries,direct_debit
1030846,U029190,2024-12-31,19.1,entertainment,card
1294872,U036609,2024-11-17,13.39,transport,direct_debit
1647394,U046429,2024-08-27,1.09,groceries,card
265614,U007620,2024-06-30,7.33,shopping,direct_debit
216220,U006255,2024-10-25,16.68,bills,card
1696095,U047866,2024-03-21,96.25,transport,card
158729,U004509,2024-12-31,19.72,transport,card
1043593,U029526,2024-12-31,9.58,groceries,direct_debit
957587,U027064,2024-04-11,14.48,restaurants,online
1118418,U031594,2024-12-31,53.05,groceries,online
461105,U013173,2024-03-29,82.47,bills,card
507206,U014452,2024-12-18,1.32,transport,direct_debit
628279,U017795,2024-09-15,15.59,transport,direct_debit
1414429,U039853,2024-12-31,49.99,restaurants,online
378941,U010759,2024-12-13,42.93,shopping,direct_debit
227576,U006579,2024-05-01,26.49,groceries,online
757238,U021323,2024-12-31,1.87,restaurants,direct_debit
1273240,U035973,2024-07-17,105.13,restaurants,card
811929,U022874,2024-12-31,78.17,restaurants,direct_debit
588663,U016690,2024-12-31,24.81,shopping,card
800046,U022540,2024-06-07,27.33,shopping,card
63869,U001778,2024-09-27,28.89,shopping,card
605811,U017159,2024-11-23,33.87,groceries,card
1222384,U034560,2024-06-20,12.22,entertainment,card
1738466,U049051,2024-10-13,19.51,transport,online
1062941,U030049,2024-12-31,2.77,restaurants,direct_debit
1623607,U045795,2024-11-23,31.11,groceries,direct_debit
191503,U005516,2024-12-31,3.21,transport,direct_debit
827063,U023346,2024-12-31,7.87,shopping,online
465793,U013301,2024-12-31,17.94,shopping,online
316525,U009032,2024-12-31,31.57,transport,direct_debit
1541513,U043361,2024-12-17,13.77,groceries,online
1509782,U042457,2024-12-31,41.45,shopping,direct_debit
739330,U020806,2024-08-18,15.83,transport,direct_debit
538619,U015340,2024-12-07,4.69,transport,card
291773,U008317,2024-12-31,9.35,groceries,direct_debit
203737,U005861,2024-12-31,132.46,shopping,online
1718169,U048484,2024-12-31,11.04,restaurants,online
1355248,U038275,2024-06-06,3.22,groceries,direct_debit
543751,U015491,2024-09-12,8.48,bills,direct_debit
669349,U018923,2024-07-13,2.96,shopping,direct_debit
1315373,U037155,2024-12-31,52.41,shopping,online
643283,U018169,2024-12-31,38.14,groceries,card
211304,U006090,2024-12-23,90.16,shopping,card
1144255,U032369,2024-12-31,38.61,restaurants,direct_debit
126144,U003569,2024-12-31,191.06,restaurants,direct_debit
1316856,U037196,2024-12-31,136.43,groceries,online
1358844,U038376,2024-03-13,26.11,transport,direct_debit
105116,U002988,2024-12-23,21.59,transport,direct_debit
690354,U019514,2024-12-07,99.86,restaurants,card
1050151,U029696,2024-12-31,2.57,restaurants,online
1447135,U040803,2024-12-31,13.95,bills,card
592629,U016804,2024-10-16,1.12,shopping,card
1480993,U041729,2024-06-16,6.57,entertainment,card
9057,U000293,2024-12-31,53.35,transport,direct_debit
497951,U014211,2024-11-01,7.22,transport,direct_debit
256621,U007390,2024-09-17,12.64,shopping,direct_debit
487181,U013940,2024-12-23,2.27,bills,online
665488,U018813,2024-08-11,74.84,groceries,online
1459972,U041148,2024-10-26,10.28,groceries,online
898671,U025422,2024-12-31,36.65,bills,card
1199810,U033925,2024-12-31,2.76,groceries,direct_debit
1445799,U040769,2024-12-31,11.56,entertainment,card
1152766,U032595,2024-12-31,71.52,shopping,card
128825,U003646,2024-10-27,61.5,transport,online
1272750,U035960,2024-12-31,3.46,restaurants,online
1254434,U035502,2024-12-31,54.1,shopping,online
1176625,U033271,2024-12-31,21.77,restaurants,online
198835,U005734,2024-12-31,87.44,transport,direct_debit
1006182,U028444,2024-12-31,13.33,bills,card
1190300,U033672,2024-12-31,45.12,groceries,card
452983,U012925,2024-12-24,28.06,bills,direct_debit
1347570,U038041,2024-12-31,55.64,groceries,direct_debit
1565695,U044071,2024-09-27,26.09,groceries,direct_debit
592646,U016804,2024-12-31,34.17,bills,card
593682,U016822,2024-12-31,37.37,restaurants,online
1178274,U033313,2024-11-17,36.95,restaurants,card
199379,U005743,2024-06-18,48.81,restaurants,card
1042617,U029494,2024-09-13,4.78,bills,card
1481162,U041732,2024-12-31,49.97,transport,card
1173824,U033204,2024-12-31,7.05,groceries,online
330416,U009429,2024-11-21,41.77,transport,direct_debit
1073382,U030336,2024-12-31,11.03,groceries,direct_debit
773069,U021769,2024-12-31,124.99,entertainment,card
1009197,U028527,2024-10-13,14.93,transport,direct_debit
330124,U009416,2024-10-08,3.06,entertainment,online
1425878,U040212,2024-11-25,140.22,restaurants,direct_debit
6945,U000219,2024-12-31,1.51,restaurants,card
1668073,U047039,2024-09-08,13.63,restaurants,card
980991,U027717,2024-12-31,84.12,bills,online
580718,U016474,2024-12-15,47.44,entertainment,card
1146757,U032440,2024-12-31,7.82,entertainment,direct_debit
797302,U022462,2024-10-31,82.91,entertainment,card
1305097,U036858,2024-05-19,8.11,restaurants,online
27191,U000785,2024-12-31,106.3,shopping,card
606695,U017183,2024-12-31,26.99,bills,direct_debit
1015359,U028724,2024-09-08,36.49,transport,direct_debit
1036663,U029353,2024-12-31,53.1,bills,online
210816,U006071,2024-12-31,15.41,transport,direct_debit
1767385,U049857,2024-08-04,22.71,bills,card
1629757,U045950,2024-11-04,19.44,shopping,online
1198018,U033868,2024-05-16,11.37,transport,card
1505681,U042337,2024-05-12,20.76,transport,online
715482,U020211,2024-08-22,50.64,groceries,direct_debit
10335,U000325,2024-12-31,25.28,restaurants,direct_debit
360368,U010276,2024-06-01,5.62,transport,direct_debit
77296,U002163,2024-12-25,47.96,shopping,online
333739,U009512,2024-12-31,60.06,transport,card
1503189,U042271,2024-08-05,103.98,groceries,card
737237,U020759,2024-09-18,8.98,shopping,card
1734124,U048914,2024-12-31,77.01,transport,card
185800,U005351,2024-10-28,4.5,shopping,card
87829,U002494,2024-06-09,27.27,groceries,card
37688,U001071,2024-08-13,12.75,shopping,direct_debit
769197,U021662,2024-10-17,4.58,groceries,direct_debit
1536362,U043212,2024-07-11,39.72,transport,card
1052040,U029744,2024-12-31,20.86,entertainment,direct_debit
876189,U024813,2024-12-31,22.27,shopping,online
95020,U002698,2024-12-31,52.02,bills,card
50081,U001414,2024-11-27,7.14,groceries,online
1259985,U035629,2024-12-31,12.82,shopping,online
1227249,U034714,2024-04-22,14.05,restaurants,online
971958,U027482,2024-12-31,66.67,shopping,direct_debit
401607,U011416,2024-12-31,118.04,groceries,online
1336447,U037764,2024-08-31,42.04,restaurants,online
1723276,U048617,2024-09-16,64.33,transport,online
1390214,U039221,2024-12-31,55.69,transport,online
975857,U027592,2024-10-31,11.39,restaurants,card
1298055,U036685,2024-11-13,38.8,restaurants,direct_debit
828603,U023385,2024-12-31,4.01,transport,direct_debit
708866,U020029,2024-12-31,99.9,entertainment,online
1666091,U046970,2024-12-04,7.19,shopping,direct_debit
418620,U011944,2024-09-25,32.51,bills,card
256999,U007399,2024-09-29,138.18,bills,online
1770029,U049919,2024-03-01,1.41,shopping,direct_debit
926424,U026230,2024-09-11,61.74,restaurants,card
185101,U005331,2024-02-03,75.27,restaurants,online
892351,U025276,2024-10-12,105.0,shopping,online
2058,U000060,2024-12-31,17.34,transport,direct_debit
87969,U002495,2024-04-10,62.42,restaurants,online
478461,U013672,2024-12-31,25.33,groceries,card
1142738,U032326,2024-08-29,8.83,bills,online
320517,U009154,2024-12-31,10.99,entertainment,online
27426,U000793,2024-08-31,8.31,transport,card
205444,U005911,2024-05-31,6.03,bills,direct_debit
1410700,U039755,2024-12-31,7.35,entertainment,card
1600800,U045057,2024-08-06,32.05,groceries,direct_debit
1611549,U045382,2024-05-15,21.37,restaurants,online
1217212,U034438,2024-12-31,33.67,entertainment,direct_debit
1537895,U043258,2024-09-06,99.83,restaurants,online
340950,U009703,2024-08-12,72.28,groceries,direct_debit
323900,U009249,2024-12-31,32.14,shopping,card
1631136,U045984,2024-10-29,52.64,bills,card
1681152,U047438,2024-12-31,26.56,shopping,online
1187743,U033599,2024-12-31,41.28,bills,direct_debit
289100,U008245,2024-07-01,10.32,restaurants,online
1690077,U047683,2024-06-10,67.59,shopping,card
286808,U008195,2024-12-31,35.63,entertainment,direct_debit
1038210,U029393,2024-12-31,84.36,shopping,online
914112,U025870,2024-12-03,6.4,restaurants,direct_debit
290757,U008289,2024-09-18,14.69,restaurants,online
1296160,U036631,2024-07-06,6.06,bills,card
315285,U009009,2024-12-31,5.84,entertainment,card
1654517,U046658,2024-05-02,34.89,shopping,online
316115,U009023,2024-12-31,9.66,restaurants,direct_debit
59198,U001663,2024-06-14,57.53,bills,card
365893,U010432,2024-08-02,4.43,shopping,online
179978,U005162,2024-12-14,7.57,bills,online
711569,U020104,2024-10-13,18.51,entertainment,online
1053243,U029775,2024-06-01,15.09,shopping,card
597655,U016947,2024-11-01,83.81,shopping,direct_debit
1317957,U037225,2024-11-02,37.1,groceries,card
1426234,U040217,2024-10-31,15.93,transport,direct_debit
801193,U022569,2024-10-30,10.72,groceries,card
1169467,U033060,2024-12-31,13.91,shopping,direct_debit
245104,U007070,2024-12-31,69.64,restaurants,direct_debit
1623233,U045781,2024-06-11,38.79,groceries,online
516495,U014682,2024-12-16,27.85,bills,online
698451,U019759,2024-03-20,77.76,transport,card
570259,U016185,2024-06-02,15.59,transport,card
1133531,U032051,2024-12-10,6.48,transport,card
1245571,U035248,2024-12-31,87.61,restaurants,card
484133,U013849,2024-10-07,19.68,transport,card
314407,U008984,2024-12-31,7.06,transport,card
129978,U003688,2024-12-31,31.2,bills,online
378063,U010734,2024-09-08,19.1,bills,online
1082770,U030600,2024-11-12,29.35,entertainment,online
1387875,U039158,2024-12-31,2.33,transport,online
1511710,U042514,2024-10-25,13.02,bills,direct_debit
1288723,U036422,2024-09-06,1.48,shopping,online
1265032,U035772,2024-11-21,5.8,restaurants,direct_debit
513082,U014594,2024-12-31,77.57,entertainment,online
1725089,U048671,2024-12-31,17.24,groceries,online
272014,U007796,2024-10-28,5.8,bills,card
1107454,U031285,2024-12-31,95.52,restaurants,direct_debit
549919,U015667,2024-11-08,46.77,bills,online
70648,U001965,2024-06-05,34.79,shopping,online
1262130,U035687,2024-12-30,6.93,shopping,online
141693,U004008,2024-06-01,110.4,bills,card
557802,U015857,2024-12-31,108.12,groceries,direct_debit
1194909,U033779,2024-12-06,23.0,transport,direct_debit
1009390,U028538,2024-12-31,97.63,groceries,online
190745,U005491,2024-11-24,80.72,transport,online
498338,U014224,2024-12-31,11.01,bills,card
1244212,U035217,2024-12-31,16.19,restaurants,card
1069886,U030237,2024-08-27,31.79,transport,card
1665748,U046967,2024-06-03,1.16,restaurants,card
382861,U010875,2024-07-31,17.17,groceries,direct_debit
281816,U008061,2024-12-31,180.97,restaurants,card
1666389,U046980,2024-12-31,35.84,bills,direct_debit
1042461,U029488,2024-12-31,48.46,groceries,direct_debit
235306,U006817,2024-09-16,18.22,groceries,direct_debit
1253844,U035484,2024-12-01,25.66,groceries,online
375360,U010664,2024-12-31,11.74,transport,card
1074035,U030348,2024-12-31,61.66,shopping,card
214442,U006187,2024-07-12,70.16,shopping,direct_debit
236353,U006839,2024-12-31,16.4,bills,card
762069,U021455,2024-11-12,18.98,entertainment,card
1245705,U035253,2024-12-31,60.87,transport,online
1166759,U032980,2024-12-31,105.4,restaurants,card
1408078,U039694,2024-12-31,30.26,restaurants,online
19420,U000575,2024-05-30,15.82,restaurants,direct_debit
652303,U018445,2024-11-26,2.95,transport,direct_debit
1457517,U041073,2024-08-07,36.29,groceries,online
1272405,U035954,2024-09-21,15.43,entertainment,card
1057906,U029902,2024-12-31,49.87,groceries,card
1215572,U034386,2024-12-02,20.23,bills,direct_debit
1747376,U049317,2024-12-31,29.67,transport,online
869180,U024596,2024-12-31,1.3,groceries,online
719700,U020315,2024-10-11,14.73,shopping,direct_debit
856822,U024257,2024-12-31,58.51,entertainment,online
253906,U007324,2024-11-27,9.69,groceries,direct_debit
1093138,U030851,2024-12-31,53.23,entertainment,online
1607007,U045252,2024-12-31,83.28,restaurants,online
1198901,U033898,2024-03-23,24.77,groceries,card
761188,U021428,2024-12-31,26.45,groceries,direct_debit
1572757,U044295,2024-12-31,44.36,transport,direct_debit
1158926,U032757,2024-04-18,31.85,bills,online
1412773,U039803,2024-12-31,67.18,entertainment,direct_debit
441269,U012602,2024-12-31,122.5,bills,online
1512126,U042521,2024-12-31,100.14,bills,card
551966,U015711,2024-12-31,56.2,transport,card
1350288,U038121,2024-05-08,7.09,entertainment,direct_debit
82824,U002337,2024-12-31,27.27,shopping,card
1771705,U049975,2024-12-31,42.62,transport,direct_debit
1429543,U040296,2024-04-03,7.87,entertainment,online
1579633,U044481,2024-12-31,105.55,bills,card
709103,U020041,2024-06-21,31.95,bills,online
1513715,U042550,2024-12-31,37.07,restaurants,online
1490773,U041967,2024-12-31,48.76,entertainment,direct_debit
827657,U023363,2024-10-28,7.88,groceries,direct_debit
529533,U015070,2024-10-21,2.72,transport,direct_debit
991638,U028033,2024-12-31,1.37,bills,online
1319023,U037266,2024-12-02,27.11,shopping,direct_debit
487141,U013939,2024-12-31,8.64,restaurants,direct_debit
1748281,U049344,2024-12-31,4.96,groceries,card
299399,U008538,2024-12-08,13.81,transport,card
588540,U016687,2024-12-31,12.55,transport,card
134952,U003799,2024-12-31,74.6,entertainment,direct_debit
312496,U008934,2024-04-12,24.94,bills,direct_debit
1062302,U030036,2024-04-18,19.05,bills,online
1600291,U045039,2024-12-31,3.97,shopping,online
460342,U013147,2024-12-31,6.13,restaurants,direct_debit
445324,U012715,2024-12-21,61.85,transport,direct_debit
969105,U027394,2024-03-09,16.77,restaurants,card
948507,U026825,2024-12-31,29.62,shopping,direct_debit
539229,U015362,2024-05-26,16.58,bills,direct_debit
683832,U019355,2024-12-19,6.86,transport,online
664922,U018796,2024-07-11,30.9,restaurants,card
1191750,U033702,2024-12-31,27.0,bills,direct_debit
1231901,U034847,2024-12-31,9.35,entertainment,online
1505974,U042346,2024-12-31,8.04,groceries,card
187407,U005390,2024-12-31,59.23,groceries,direct_debit
509334,U014510,2024-02-22,6.67,entertainment,online
1433675,U040408,2024-12-31,35.75,transport,online
465141,U013287,2024-12-31,8.4,transport,online
1576301,U044379,2024-10-16,10.09,shopping,direct_debit
1468380,U041387,2024-12-31,72.87,shopping,online
308720,U008815,2024-12-04,13.98,shopping,card
1608431,U045287,2024-12-31,41.52,entertainment,card
937707,U026524,2024-12-31,6.74,restaurants,card
1073876,U030347,2024-12-31,8.71,transport,online
1231592,U034840,2024-12-31,10.92,entertainment,direct_debit
365166,U010408,2024-03-27,32.27,transport,online
773612,U021786,2024-12-31,27.73,entertainment,online
1251287,U035414,2024-12-31,5.07,transport,card
1340415,U037867,2024-12-31,9.35,bills,card
1535878,U043200,2024-12-31,19.52,groceries,direct_debit
330904,U009446,2024-12-31,77.11,bills,direct_debit
728311,U020530,2024-10-20,14.72,restaurants,direct_debit
